game_id,date,venue,home_team,away_team,start_time,home_score,away_score,status
2017010109,2017-10-01,Scottrade Center,STL,WSH,2017-10-01 19:00:00,3.0,4.0,FINAL
2017010107,2017-10-01,Wells Fargo Center,PHI,NYI,2017-10-01 21:00:00,2.0,5.0,FINAL
2017010108,2017-10-01,T-Mobile Arena,VGK,S.J,2017-10-02 00:00:00,3.0,5.0,FINAL
2017020001,2017-10-04,Bell MTS Place,WPG,TOR,2017-10-04 23:00:00,2.0,7.0,OFF
2017020002,2017-10-04,PPG Paints Arena,PIT,STL,2017-10-05 00:00:00,4.0,5.0,OFF
2017020003,2017-10-04,Rogers Place,EDM,CGY,2017-10-05 02:00:00,3.0,0.0,OFF
2017020004,2017-10-04,SAP Center at San Jose,S.J,PHI,2017-10-05 02:30:00,3.0,5.0,OFF
2017020005,2017-10-05,TD Garden,BOS,NSH,2017-10-05 23:00:00,4.0,3.0,OFF
2017020006,2017-10-05,KeyBank Center,BUF,MTL,2017-10-05 23:00:00,2.0,3.0,OFF
2017020007,2017-10-05,Madison Square Garden,NYR,COL,2017-10-05 23:00:00,2.0,4.0,OFF
2017020008,2017-10-05,Canadian Tire Centre,OTT,WSH,2017-10-05 23:30:00,4.0,5.0,OFF
2017020009,2017-10-05,Little Caesars Arena,DET,MIN,2017-10-05 23:30:00,4.0,2.0,OFF
2017020010,2017-10-05,United Center,CHI,PIT,2017-10-06 00:30:00,10.0,1.0,OFF
2017020011,2017-10-05,Honda Center,ANA,ARI,2017-10-06 02:00:00,5.0,4.0,OFF
2017020012,2017-10-05,STAPLES Center,L.A,PHI,2017-10-06 02:00:00,2.0,0.0,OFF
2017020013,2017-10-06,Nationwide Arena,CBJ,NYI,2017-10-06 23:00:00,5.0,0.0,OFF
2017020014,2017-10-06,Amalie Arena,T.B,FLA,2017-10-06 23:30:00,5.0,3.0,OFF
2017020015,2017-10-06,American Airlines Center,DAL,VGK,2017-10-07 00:30:00,1.0,2.0,OFF
2017020019,2017-10-07,Prudential Center,N.J,COL,2017-10-07 18:00:00,4.0,1.0,OFF
2017020016,2017-10-07,Air Canada Centre,TOR,NYR,2017-10-07 23:00:00,8.0,5.0,OFF
2017020017,2017-10-07,Canadian Tire Centre,OTT,DET,2017-10-07 23:00:00,1.0,2.0,OFF
2017020018,2017-10-07,BB&T Center,FLA,T.B,2017-10-07 23:00:00,5.0,4.0,OFF
2017020020,2017-10-07,Barclays Center,NYI,BUF,2017-10-07 23:00:00,6.0,3.0,OFF
2017020021,2017-10-07,PPG Paints Arena,PIT,NSH,2017-10-07 23:00:00,4.0,0.0,OFF
2017020022,2017-10-07,Capital One Arena,WSH,MTL,2017-10-07 23:00:00,6.0,1.0,OFF
2017020023,2017-10-07,PNC Arena,CAR,MIN,2017-10-07 23:00:00,5.0,4.0,OFF
2017020024,2017-10-07,Scottrade Center,STL,DAL,2017-10-08 00:00:00,4.0,2.0,OFF
2017020025,2017-10-07,United Center,CHI,CBJ,2017-10-08 00:30:00,5.0,1.0,OFF
2017020026,2017-10-07,Gila River Arena,ARI,VGK,2017-10-08 01:00:00,1.0,2.0,OFF
2017020027,2017-10-07,Scotiabank Saddledome,CGY,WPG,2017-10-08 02:00:00,6.0,3.0,OFF
2017020028,2017-10-07,Rogers Arena,VAN,EDM,2017-10-08 02:00:00,3.0,2.0,OFF
2017020029,2017-10-07,Honda Center,ANA,PHI,2017-10-08 02:00:00,2.0,3.0,OFF
2017020030,2017-10-07,SAP Center at San Jose,S.J,L.A,2017-10-08 02:30:00,1.0,4.0,OFF
2017020031,2017-10-08,Madison Square Garden,NYR,MTL,2017-10-08 23:00:00,2.0,0.0,OFF
2017020032,2017-10-09,TD Garden,BOS,COL,2017-10-09 17:00:00,0.0,4.0,OFF
2017020033,2017-10-09,Barclays Center,NYI,STL,2017-10-09 17:00:00,2.0,3.0,OFF
2017020034,2017-10-09,KeyBank Center,BUF,N.J,2017-10-09 19:00:00,2.0,6.0,OFF
2017020035,2017-10-09,Air Canada Centre,TOR,CHI,2017-10-09 23:00:00,4.0,3.0,OFF
2017020036,2017-10-09,Amalie Arena,T.B,WSH,2017-10-09 23:30:00,4.0,3.0,OFF
2017020037,2017-10-09,Rogers Place,EDM,WPG,2017-10-10 01:00:00,2.0,5.0,OFF
2017020038,2017-10-09,Honda Center,ANA,CGY,2017-10-10 02:00:00,0.0,2.0,OFF
2017020039,2017-10-10,Madison Square Garden,NYR,STL,2017-10-10 23:00:00,1.0,3.0,OFF
2017020040,2017-10-10,PNC Arena,CAR,CBJ,2017-10-10 23:00:00,1.0,2.0,OFF
2017020041,2017-10-10,Centre Bell,MTL,CHI,2017-10-10 23:30:00,1.0,3.0,OFF
2017020042,2017-10-10,Bridgestone Arena,NSH,PHI,2017-10-11 00:00:00,6.0,5.0,OFF
2017020043,2017-10-10,American Airlines Center,DAL,DET,2017-10-11 00:30:00,4.0,2.0,OFF
2017020044,2017-10-10,Rogers Arena,VAN,OTT,2017-10-11 02:00:00,2.0,3.0,OFF
2017020045,2017-10-10,T-Mobile Arena,VGK,ARI,2017-10-11 02:00:00,5.0,2.0,OFF
2017020046,2017-10-11,Air Canada Centre,TOR,N.J,2017-10-11 23:30:00,3.0,6.0,OFF
2017020047,2017-10-11,Capital One Arena,WSH,PIT,2017-10-11 23:30:00,2.0,3.0,OFF
2017020048,2017-10-11,Pepsi Center,COL,BOS,2017-10-12 01:30:00,6.0,3.0,OFF
2017020049,2017-10-11,Honda Center,ANA,NYI,2017-10-12 02:00:00,3.0,2.0,OFF
2017020050,2017-10-11,STAPLES Center,L.A,CGY,2017-10-12 02:30:00,3.0,4.0,OFF
2017020051,2017-10-12,Amalie Arena,T.B,PIT,2017-10-12 23:30:00,5.0,4.0,OFF
2017020052,2017-10-12,BB&T Center,FLA,STL,2017-10-12 23:30:00,5.0,2.0,OFF
2017020053,2017-10-12,Bridgestone Arena,NSH,DAL,2017-10-13 00:00:00,4.0,1.0,OFF
2017020054,2017-10-12,United Center,CHI,MIN,2017-10-13 00:30:00,2.0,5.0,OFF
2017020055,2017-10-12,Rogers Arena,VAN,WPG,2017-10-13 02:00:00,2.0,4.0,OFF
2017020056,2017-10-12,Gila River Arena,ARI,DET,2017-10-13 02:00:00,2.0,4.0,OFF
2017020057,2017-10-12,SAP Center at San Jose,S.J,BUF,2017-10-13 02:30:00,3.0,2.0,OFF
2017020058,2017-10-13,Prudential Center,N.J,WSH,2017-10-13 23:00:00,2.0,5.0,OFF
2017020059,2017-10-13,Nationwide Arena,CBJ,NYR,2017-10-13 23:00:00,3.0,1.0,OFF
2017020060,2017-10-13,Pepsi Center,COL,ANA,2017-10-14 01:00:00,3.0,1.0,OFF
2017020061,2017-10-13,Scotiabank Saddledome,CGY,OTT,2017-10-14 01:00:00,0.0,6.0,OFF
2017020062,2017-10-13,T-Mobile Arena,VGK,DET,2017-10-14 02:30:00,3.0,6.0,OFF
2017020063,2017-10-14,Centre Bell,MTL,TOR,2017-10-14 23:00:00,3.0,4.0,OFF
2017020064,2017-10-14,Amalie Arena,T.B,STL,2017-10-14 23:00:00,2.0,1.0,OFF
2017020065,2017-10-14,Madison Square Garden,NYR,N.J,2017-10-14 23:00:00,2.0,3.0,OFF
2017020066,2017-10-14,Wells Fargo Center,PHI,WSH,2017-10-14 23:00:00,8.0,2.0,OFF
2017020067,2017-10-14,PPG Paints Arena,PIT,FLA,2017-10-14 23:00:00,4.0,3.0,OFF
2017020068,2017-10-14,Bell MTS Place,WPG,CAR,2017-10-14 23:00:00,2.0,1.0,OFF
2017020069,2017-10-14,American Airlines Center,DAL,COL,2017-10-15 00:00:00,3.0,1.0,OFF
2017020070,2017-10-14,Xcel Energy Center,MIN,CBJ,2017-10-15 00:00:00,4.0,5.0,OFF
2017020071,2017-10-14,United Center,CHI,NSH,2017-10-15 00:30:00,2.0,1.0,OFF
2017020072,2017-10-14,Gila River Arena,ARI,BOS,2017-10-15 01:00:00,2.0,6.0,OFF
2017020073,2017-10-14,Rogers Place,EDM,OTT,2017-10-15 02:00:00,1.0,6.0,OFF
2017020074,2017-10-14,Rogers Arena,VAN,CGY,2017-10-15 02:00:00,2.0,5.0,OFF
2017020075,2017-10-14,STAPLES Center,L.A,BUF,2017-10-15 02:30:00,4.0,2.0,OFF
2017020076,2017-10-14,SAP Center at San Jose,S.J,NYI,2017-10-15 02:30:00,1.0,3.0,OFF
2017020077,2017-10-15,T-Mobile Arena,VGK,BOS,2017-10-15 23:00:00,3.0,1.0,OFF
2017020078,2017-10-15,Honda Center,ANA,BUF,2017-10-16 01:00:00,1.0,3.0,OFF
2017020079,2017-10-15,STAPLES Center,L.A,NYI,2017-10-16 02:30:00,3.0,2.0,OFF
2017020080,2017-10-16,Little Caesars Arena,DET,T.B,2017-10-16 23:30:00,2.0,3.0,OFF
2017020082,2017-10-17,Madison Square Garden,NYR,PIT,2017-10-17 23:00:00,4.0,5.0,OFF
2017020083,2017-10-17,Wells Fargo Center,PHI,FLA,2017-10-17 23:00:00,5.0,1.0,OFF
2017020084,2017-10-17,Capital One Arena,WSH,TOR,2017-10-17 23:00:00,0.0,2.0,OFF
2017020081,2017-10-17,Prudential Center,N.J,T.B,2017-10-17 23:30:00,5.0,4.0,OFF
2017020085,2017-10-17,Canadian Tire Centre,OTT,VAN,2017-10-17 23:30:00,0.0,3.0,OFF
2017020086,2017-10-17,Bridgestone Arena,NSH,COL,2017-10-18 00:00:00,4.0,1.0,OFF
2017020087,2017-10-17,Bell MTS Place,WPG,CBJ,2017-10-18 00:00:00,2.0,5.0,OFF
2017020088,2017-10-17,American Airlines Center,DAL,ARI,2017-10-18 00:30:00,3.0,1.0,OFF
2017020089,2017-10-17,Rogers Place,EDM,CAR,2017-10-18 01:00:00,3.0,5.0,OFF
2017020090,2017-10-17,T-Mobile Arena,VGK,BUF,2017-10-18 02:00:00,5.0,4.0,OFF
2017020091,2017-10-17,SAP Center at San Jose,S.J,MTL,2017-10-18 02:30:00,5.0,2.0,OFF
2017020092,2017-10-18,Air Canada Centre,TOR,DET,2017-10-18 23:30:00,6.0,3.0,OFF
2017020093,2017-10-18,Scottrade Center,STL,CHI,2017-10-19 00:00:00,5.0,2.0,OFF
2017020094,2017-10-18,STAPLES Center,L.A,MTL,2017-10-19 02:30:00,5.0,1.0,OFF
2017020095,2017-10-19,TD Garden,BOS,VAN,2017-10-19 23:00:00,6.0,3.0,OFF
2017020096,2017-10-19,Madison Square Garden,NYR,NYI,2017-10-19 23:00:00,3.0,4.0,OFF
2017020097,2017-10-19,Wells Fargo Center,PHI,NSH,2017-10-19 23:00:00,0.0,1.0,OFF
2017020098,2017-10-19,Nationwide Arena,CBJ,T.B,2017-10-19 23:00:00,0.0,2.0,OFF
2017020099,2017-10-19,Canadian Tire Centre,OTT,N.J,2017-10-19 23:30:00,4.0,5.0,OFF
2017020100,2017-10-19,United Center,CHI,EDM,2017-10-20 00:30:00,1.0,2.0,OFF
2017020101,2017-10-19,Pepsi Center,COL,STL,2017-10-20 01:00:00,3.0,4.0,OFF
2017020102,2017-10-19,Scotiabank Saddledome,CGY,CAR,2017-10-20 01:00:00,1.0,2.0,OFF
2017020103,2017-10-19,Gila River Arena,ARI,DAL,2017-10-20 02:00:00,4.0,5.0,OFF
2017020104,2017-10-20,KeyBank Center,BUF,VAN,2017-10-20 23:00:00,2.0,4.0,OFF
2017020105,2017-10-20,Prudential Center,N.J,S.J,2017-10-20 23:00:00,0.0,3.0,OFF
2017020106,2017-10-20,Little Caesars Arena,DET,WSH,2017-10-20 23:30:00,3.0,4.0,OFF
2017020107,2017-10-20,BB&T Center,FLA,PIT,2017-10-20 23:30:00,3.0,4.0,OFF
2017020108,2017-10-20,Bell MTS Place,WPG,MIN,2017-10-21 00:00:00,4.0,3.0,OFF
2017020109,2017-10-20,Honda Center,ANA,MTL,2017-10-21 02:00:00,6.0,2.0,OFF
2017020110,2017-10-21,Madison Square Garden,NYR,NSH,2017-10-21 16:30:00,4.0,2.0,OFF
2017020111,2017-10-21,Wells Fargo Center,PHI,EDM,2017-10-21 17:00:00,2.0,1.0,OFF
2017020112,2017-10-21,TD Garden,BOS,BUF,2017-10-21 23:00:00,4.0,5.0,OFF
2017020113,2017-10-21,Canadian Tire Centre,OTT,TOR,2017-10-21 23:00:00,6.0,3.0,OFF
2017020114,2017-10-21,Amalie Arena,T.B,PIT,2017-10-21 23:00:00,7.0,1.0,OFF
2017020115,2017-10-21,Barclays Center,NYI,S.J,2017-10-21 23:00:00,5.0,3.0,OFF
2017020117,2017-10-21,Nationwide Arena,CBJ,L.A,2017-10-21 23:00:00,4.0,6.0,OFF
2017020116,2017-10-21,Capital One Arena,WSH,FLA,2017-10-21 23:30:00,1.0,4.0,OFF
2017020118,2017-10-21,American Airlines Center,DAL,CAR,2017-10-22 00:00:00,4.0,3.0,OFF
2017020119,2017-10-21,Gila River Arena,ARI,CHI,2017-10-22 01:00:00,2.0,4.0,OFF
2017020120,2017-10-21,Scotiabank Saddledome,CGY,MIN,2017-10-22 02:00:00,2.0,4.0,OFF
2017020121,2017-10-21,T-Mobile Arena,VGK,STL,2017-10-22 02:30:00,3.0,2.0,OFF
2017020122,2017-10-22,Little Caesars Arena,DET,VAN,2017-10-22 23:00:00,1.0,4.0,OFF
2017020123,2017-10-23,Air Canada Centre,TOR,L.A,2017-10-23 23:00:00,3.0,2.0,OFF
2017020124,2017-10-23,Madison Square Garden,NYR,S.J,2017-10-23 23:00:00,1.0,4.0,OFF
2017020126,2017-10-24,Barclays Center,NYI,ARI,2017-10-24 23:00:00,5.0,3.0,OFF
2017020127,2017-10-24,Wells Fargo Center,PHI,ANA,2017-10-24 23:00:00,2.0,6.0,OFF
2017020128,2017-10-24,PPG Paints Arena,PIT,EDM,2017-10-24 23:00:00,2.0,1.0,OFF
2017020129,2017-10-24,PNC Arena,CAR,T.B,2017-10-24 23:00:00,1.0,5.0,OFF
2017020125,2017-10-24,KeyBank Center,BUF,DET,2017-10-24 23:30:00,1.0,0.0,OFF
2017020130,2017-10-24,Centre Bell,MTL,FLA,2017-10-24 23:30:00,5.0,1.0,OFF
2017020131,2017-10-24,Canadian Tire Centre,OTT,L.A,2017-10-24 23:30:00,2.0,3.0,OFF
2017020132,2017-10-24,Bridgestone Arena,NSH,CGY,2017-10-25 00:00:00,2.0,3.0,OFF
2017020133,2017-10-24,Xcel Energy Center,MIN,VAN,2017-10-25 00:00:00,0.0,1.0,OFF
2017020134,2017-10-24,Pepsi Center,COL,DAL,2017-10-25 01:00:00,5.0,3.0,OFF
2017020135,2017-10-24,T-Mobile Arena,VGK,CHI,2017-10-25 02:00:00,4.0,2.0,OFF
2017020136,2017-10-25,Nationwide Arena,CBJ,BUF,2017-10-26 00:00:00,5.0,1.0,OFF
2017020137,2017-10-25,Scottrade Center,STL,CGY,2017-10-26 00:00:00,5.0,2.0,OFF
2017020138,2017-10-26,TD Garden,BOS,S.J,2017-10-26 23:00:00,2.0,1.0,OFF
2017020139,2017-10-26,Air Canada Centre,TOR,CAR,2017-10-26 23:00:00,3.0,6.0,OFF
2017020140,2017-10-26,Madison Square Garden,NYR,ARI,2017-10-26 23:00:00,5.0,2.0,OFF
2017020141,2017-10-26,PPG Paints Arena,PIT,WPG,2017-10-26 23:00:00,2.0,1.0,OFF
2017020142,2017-10-26,Centre Bell,MTL,L.A,2017-10-26 23:30:00,0.0,4.0,OFF
2017020143,2017-10-26,Canadian Tire Centre,OTT,PHI,2017-10-26 23:30:00,5.0,4.0,OFF
2017020144,2017-10-26,Amalie Arena,T.B,DET,2017-10-26 23:30:00,3.0,2.0,OFF
2017020145,2017-10-26,BB&T Center,FLA,ANA,2017-10-26 23:30:00,8.0,3.0,OFF
2017020146,2017-10-26,Xcel Energy Center,MIN,NYI,2017-10-27 00:00:00,6.0,4.0,OFF
2017020147,2017-10-26,Rogers Place,EDM,DAL,2017-10-27 01:00:00,5.0,4.0,OFF
2017020148,2017-10-26,Rogers Arena,VAN,WSH,2017-10-27 02:00:00,6.0,2.0,OFF
2017020149,2017-10-27,T-Mobile Arena,VGK,COL,2017-10-27 22:00:00,7.0,0.0,OFF
2017020150,2017-10-27,Prudential Center,N.J,OTT,2017-10-27 23:00:00,5.0,4.0,OFF
2017020151,2017-10-27,Nationwide Arena,CBJ,WPG,2017-10-27 23:00:00,2.0,1.0,OFF
2017020152,2017-10-27,PNC Arena,CAR,STL,2017-10-27 23:30:00,1.0,2.0,OFF
2017020153,2017-10-27,United Center,CHI,NSH,2017-10-28 00:30:00,1.0,2.0,OFF
2017020154,2017-10-27,Scotiabank Saddledome,CGY,DAL,2017-10-28 01:00:00,1.0,2.0,OFF
2017020155,2017-10-28,KeyBank Center,BUF,S.J,2017-10-28 17:00:00,2.0,3.0,OFF
2017020156,2017-10-28,TD Garden,BOS,L.A,2017-10-28 23:00:00,1.0,2.0,OFF
2017020157,2017-10-28,Air Canada Centre,TOR,PHI,2017-10-28 23:00:00,2.0,4.0,OFF
2017020158,2017-10-28,Centre Bell,MTL,NYR,2017-10-28 23:00:00,5.0,4.0,OFF
2017020159,2017-10-28,Amalie Arena,T.B,ANA,2017-10-28 23:00:00,1.0,4.0,OFF
2017020160,2017-10-28,BB&T Center,FLA,DET,2017-10-28 23:00:00,2.0,3.0,OFF
2017020161,2017-10-28,Prudential Center,N.J,ARI,2017-10-28 23:00:00,4.0,3.0,OFF
2017020162,2017-10-28,Scottrade Center,STL,CBJ,2017-10-29 00:00:00,4.0,1.0,OFF
2017020163,2017-10-28,Bridgestone Arena,NSH,NYI,2017-10-29 00:00:00,2.0,6.0,OFF
2017020164,2017-10-28,Xcel Energy Center,MIN,PIT,2017-10-29 00:00:00,2.0,1.0,OFF
2017020165,2017-10-28,Pepsi Center,COL,CHI,2017-10-29 01:00:00,6.0,3.0,OFF
2017020166,2017-10-28,Rogers Place,EDM,WSH,2017-10-29 02:00:00,2.0,5.0,OFF
2017020167,2017-10-29,PNC Arena,CAR,ANA,2017-10-29 21:00:00,3.0,4.0,OFF
2017020168,2017-10-29,Bell MTS Place,WPG,PIT,2017-10-29 23:00:00,7.0,1.0,OFF
2017020169,2017-10-29,Scotiabank Saddledome,CGY,WSH,2017-10-30 01:00:00,2.0,1.0,OFF
2017020170,2017-10-30,Barclays Center,NYI,VGK,2017-10-30 23:00:00,6.0,3.0,OFF
2017020171,2017-10-30,Wells Fargo Center,PHI,ARI,2017-10-30 23:00:00,3.0,4.0,OFF
2017020172,2017-10-30,Nationwide Arena,CBJ,BOS,2017-10-30 23:00:00,4.0,3.0,OFF
2017020173,2017-10-30,Canadian Tire Centre,OTT,MTL,2017-10-30 23:30:00,3.0,8.0,OFF
2017020174,2017-10-30,BB&T Center,FLA,T.B,2017-10-30 23:30:00,5.0,8.0,OFF
2017020175,2017-10-30,Scottrade Center,STL,L.A,2017-10-31 00:00:00,4.0,2.0,OFF
2017020176,2017-10-30,Rogers Arena,VAN,DAL,2017-10-31 02:00:00,1.0,2.0,OFF
2017020177,2017-10-30,SAP Center at San Jose,S.J,TOR,2017-10-31 02:30:00,3.0,2.0,OFF
2017020178,2017-10-31,Madison Square Garden,NYR,VGK,2017-10-31 23:00:00,6.0,4.0,OFF
2017020179,2017-10-31,Little Caesars Arena,DET,ARI,2017-10-31 23:30:00,5.0,3.0,OFF
2017020180,2017-10-31,Xcel Energy Center,MIN,WPG,2017-11-01 00:00:00,1.0,2.0,OFF
2017020181,2017-11-01,United Center,CHI,PHI,2017-11-02 00:00:00,3.0,0.0,OFF
2017020182,2017-11-01,Rogers Place,EDM,PIT,2017-11-02 00:30:00,2.0,3.0,OFF
2017020183,2017-11-01,Rogers Arena,VAN,N.J,2017-11-02 02:00:00,0.0,2.0,OFF
2017020184,2017-11-01,Honda Center,ANA,TOR,2017-11-02 02:00:00,1.0,3.0,OFF
2017020185,2017-11-01,SAP Center at San Jose,S.J,NSH,2017-11-02 02:30:00,4.0,1.0,OFF
2017020186,2017-11-02,TD Garden,BOS,VGK,2017-11-02 23:00:00,2.0,1.0,OFF
2017020187,2017-11-02,Capital One Arena,WSH,NYI,2017-11-02 23:00:00,4.0,3.0,OFF
2017020188,2017-11-02,Canadian Tire Centre,OTT,DET,2017-11-02 23:30:00,3.0,1.0,OFF
2017020189,2017-11-02,Amalie Arena,T.B,NYR,2017-11-02 23:30:00,1.0,2.0,OFF
2017020190,2017-11-02,BB&T Center,FLA,CBJ,2017-11-02 23:30:00,3.0,7.0,OFF
2017020191,2017-11-02,Scottrade Center,STL,PHI,2017-11-03 00:00:00,0.0,2.0,OFF
2017020192,2017-11-02,Xcel Energy Center,MIN,MTL,2017-11-03 00:00:00,6.0,3.0,OFF
2017020193,2017-11-02,Bell MTS Place,WPG,DAL,2017-11-03 00:00:00,5.0,2.0,OFF
2017020194,2017-11-02,Pepsi Center,COL,CAR,2017-11-03 01:00:00,5.0,3.0,OFF
2017020195,2017-11-02,Scotiabank Saddledome,CGY,PIT,2017-11-03 01:00:00,2.0,1.0,OFF
2017020196,2017-11-02,Gila River Arena,ARI,BUF,2017-11-03 02:00:00,4.0,5.0,OFF
2017020197,2017-11-02,STAPLES Center,L.A,TOR,2017-11-03 02:30:00,5.0,3.0,OFF
2017020198,2017-11-03,Rogers Place,EDM,N.J,2017-11-04 01:00:00,6.0,3.0,OFF
2017020199,2017-11-03,Honda Center,ANA,NSH,2017-11-04 02:00:00,3.0,5.0,OFF
2017020200,2017-11-04,Canadian Tire Centre,OTT,VGK,2017-11-04 18:00:00,4.0,5.0,OFF
2017020201,2017-11-04,TD Garden,BOS,WSH,2017-11-04 23:00:00,2.0,3.0,OFF
2017020202,2017-11-04,Amalie Arena,T.B,CBJ,2017-11-04 23:00:00,5.0,4.0,OFF
2017020203,2017-11-04,BB&T Center,FLA,NYR,2017-11-04 23:00:00,4.0,5.0,OFF
2017020204,2017-11-04,Wells Fargo Center,PHI,COL,2017-11-04 23:00:00,4.0,5.0,OFF
2017020205,2017-11-04,Scottrade Center,STL,TOR,2017-11-04 23:00:00,6.0,4.0,OFF
2017020206,2017-11-04,Bell MTS Place,WPG,MTL,2017-11-04 23:00:00,4.0,5.0,OFF
2017020207,2017-11-04,American Airlines Center,DAL,BUF,2017-11-05 00:00:00,5.0,1.0,OFF
2017020208,2017-11-04,Xcel Energy Center,MIN,CHI,2017-11-05 00:00:00,0.0,2.0,OFF
2017020209,2017-11-04,Gila River Arena,ARI,CAR,2017-11-05 01:00:00,2.0,1.0,OFF
2017020210,2017-11-04,Rogers Arena,VAN,PIT,2017-11-05 02:00:00,4.0,2.0,OFF
2017020211,2017-11-04,STAPLES Center,L.A,NSH,2017-11-05 02:30:00,3.0,4.0,OFF
2017020212,2017-11-04,SAP Center at San Jose,S.J,ANA,2017-11-05 02:30:00,2.0,1.0,OFF
2017020213,2017-11-05,Rogers Place,EDM,DET,2017-11-05 21:00:00,0.0,4.0,OFF
2017020214,2017-11-05,Barclays Center,NYI,COL,2017-11-05 23:00:00,6.0,4.0,OFF
2017020215,2017-11-05,United Center,CHI,MTL,2017-11-06 00:00:00,0.0,2.0,OFF
2017020216,2017-11-05,Scotiabank Saddledome,CGY,N.J,2017-11-06 02:00:00,5.0,4.0,OFF
2017020217,2017-11-06,TD Garden,BOS,MIN,2017-11-07 00:00:00,5.0,3.0,OFF
2017020218,2017-11-06,Air Canada Centre,TOR,VGK,2017-11-07 00:00:00,4.0,3.0,OFF
2017020219,2017-11-06,Madison Square Garden,NYR,CBJ,2017-11-07 00:00:00,5.0,3.0,OFF
2017020220,2017-11-06,Capital One Arena,WSH,ARI,2017-11-07 00:00:00,3.0,2.0,OFF
2017020221,2017-11-06,American Airlines Center,DAL,WPG,2017-11-07 01:30:00,1.0,4.0,OFF
2017020222,2017-11-06,Rogers Arena,VAN,DET,2017-11-07 03:00:00,2.0,3.0,OFF
2017020223,2017-11-07,KeyBank Center,BUF,WSH,2017-11-08 00:00:00,3.0,1.0,OFF
2017020224,2017-11-07,Prudential Center,N.J,STL,2017-11-08 00:00:00,1.0,3.0,OFF
2017020225,2017-11-07,Barclays Center,NYI,EDM,2017-11-08 00:00:00,1.0,2.0,OFF
2017020226,2017-11-07,PPG Paints Arena,PIT,ARI,2017-11-08 00:00:00,3.0,1.0,OFF
2017020227,2017-11-07,PNC Arena,CAR,FLA,2017-11-08 00:00:00,3.0,1.0,OFF
2017020228,2017-11-07,Nationwide Arena,CBJ,NSH,2017-11-08 00:00:00,1.0,3.0,OFF
2017020229,2017-11-07,Centre Bell,MTL,VGK,2017-11-08 00:30:00,3.0,2.0,OFF
2017020230,2017-11-07,Scotiabank Saddledome,CGY,VAN,2017-11-08 02:00:00,3.0,5.0,OFF
2017020231,2017-11-07,Honda Center,ANA,L.A,2017-11-08 03:00:00,3.0,4.0,OFF
2017020232,2017-11-08,Air Canada Centre,TOR,MIN,2017-11-09 00:30:00,4.0,2.0,OFF
2017020233,2017-11-08,Madison Square Garden,NYR,BOS,2017-11-09 01:00:00,4.0,2.0,OFF
2017020234,2017-11-08,SAP Center at San Jose,S.J,T.B,2017-11-09 03:30:00,1.0,5.0,OFF
2017020235,2017-11-09,Prudential Center,N.J,EDM,2017-11-10 00:00:00,2.0,3.0,OFF
